Gene,SNAP-a
ACRBP,-2.37988E-05
RAI1-AS1,-2.38101E-05
NSMCE4A,-2.38154E-05
AC005096.1,-2.38176E-05
AC105345.1,-2.38177E-05
RN7SL180P,-2.38183E-05
ULBP1,-2.38239E-05
CERKL,-2.38318E-05
RNU6-1287P,-2.38348E-05
AC018643.1,-2.38368E-05
AC008121.2,-2.38374E-05
PCDHA3,-2.38381E-05
WRAP53,-2.38417E-05
AP002856.1,-2.38554E-05
AL450322.2,-2.38662E-05
AL691447.2,-2.38689E-05
AC079384.1,-2.38723E-05
RAB27B,-2.38748E-05
AC024267.6,-2.38785E-05
AC032044.1,-2.38805E-05
AC004990.1,-2.38858E-05
AC026369.3,-2.3889E-05
AC021752.1,-2.38908E-05
C1QTNF3,-2.38946E-05
CLCC1,-2.38982E-05
SMIM24,-2.39149E-05
STOML3,-2.3915E-05
AC105919.1,-2.39153E-05
CD28,-2.39166E-05
HMGCS2,-2.39219E-05
AF129075.1,-2.39223E-05
UPK3A,-2.39235E-05
RNU6-450P,-2.39266E-05
LINC01968,-2.39301E-05
AC011990.1,-2.39389E-05
LBX1-AS1,-2.39446E-05
RN7SL594P,-2.39483E-05
AC015853.1,-2.39579E-05
AC103563.2,-2.39595E-05
AC104823.1,-2.39647E-05
FZD10-AS1,-2.39696E-05
RCOR2,-2.39703E-05
C12orf77,-2.39723E-05
AC139530.2,-2.39745E-05
ARHGAP19,-2.3983E-05
AC009154.1,-2.39916E-05
PLET1,-2.39924E-05
LINC02215,-2.39935E-05
TRG-AS1,-2.39938E-05
GPR6,-2.39941E-05
AC015909.1,-2.40007E-05
IFT74-AS1,-2.40024E-05
LCK,-2.40056E-05
AC090607.5,-2.40241E-05
LINC01734,-2.40245E-05
AL391069.2,-2.40259E-05
FAM83F,-2.40266E-05
LINC01676,-2.4029E-05
PGLYRP1,-2.4031E-05
MCHR2-AS1,-2.40317E-05
AC139722.1,-2.40323E-05
AC233300.1,-2.40338E-05
CALHM1,-2.40345E-05
AC120114.1,-2.40391E-05
AC010487.2,-2.40397E-05
AC018442.2,-2.40435E-05
ZSWIM4,-2.40459E-05
KRT33B,-2.40597E-05
LINC02469,-2.40654E-05
LINC00457,-2.4069E-05
AC114401.1,-2.40703E-05
AC001226.1,-2.40709E-05
AC005523.1,-2.40711E-05
LINC02216,-2.40723E-05
SH2D7,-2.40738E-05
FOXD2,-2.40748E-05
LINC01254,-2.40794E-05
AL121944.1,-2.40829E-05
AL354822.1,-2.40879E-05
AC078962.3,-2.409E-05
PP12613,-2.40948E-05
AL158834.1,-2.41011E-05
TRGC1,-2.4103E-05
C22orf15,-2.41076E-05
AC015917.2,-2.41097E-05
OR52A1,-2.41102E-05
AC007688.3,-2.41129E-05
DCAF8L2,-2.41221E-05
C11orf53,-2.41391E-05
AC010323.1,-2.41393E-05
AC020659.2,-2.4141E-05
AC116353.4,-2.41415E-05
ARHGEF18,-2.41426E-05
AC022929.2,-2.41458E-05
C14orf39,-2.41468E-05
WAS,-2.4158E-05
AC130343.1,-2.416E-05
Z68323.1,-2.41601E-05
AC002064.2,-2.41644E-05
AL158154.2,-2.41648E-05
TMEM30B,-2.41677E-05
PIGR,-2.41756E-05
SAP25,-2.4183E-05
PRSS16,-2.41887E-05
C7orf77,-2.41927E-05
AC004888.1,-2.41963E-05
CHST14,-2.41997E-05
LINC01089,-2.42043E-05
SHOC2,-2.42053E-05
RNU6-977P,-2.42088E-05
FGFR4,-2.42157E-05
BCAT1:GPR63,-2.42203E-05
OOSP2,-2.42212E-05
AC079594.2,-2.42217E-05
LINC02458,-2.42287E-05
CRYBB1,-2.42339E-05
GPR180,-2.42342E-05
ZNF664,-2.42383E-05
CDKL3,-2.42405E-05
AC092134.2,-2.42499E-05
AC090825.1,-2.42515E-05
CFC1B,-2.42517E-05
MME,-2.42625E-05
SIGLECL1,-2.42674E-05
AP000756.2,-2.42685E-05
IQANK1,-2.42722E-05
AL441883.1,-2.4274E-05
FBXO10,-2.4275E-05
AC104663.1,-2.42754E-05
AC133919.1,-2.4284E-05
AC007365.3,-2.42879E-05
MTNR1A,-2.429E-05
TROAP,-2.42962E-05
SHOX,-2.42977E-05
FDX2,-2.43071E-05
AC080162.1,-2.43109E-05
AL365277.1:PPIE,-2.43141E-05
NYX,-2.4315E-05
AC121493.1,-2.43186E-05
MYB,-2.43208E-05
SLC34A2,-2.43229E-05
ANKUB1:NPM1,-2.43354E-05
PTPRT,-2.43396E-05
AC084864.1,-2.43407E-05
AC090193.1,-2.4351E-05
TOPAZ1,-2.43666E-05
CWC22,-2.43732E-05
C6orf47-AS1,-2.43845E-05
NDC80,-2.44078E-05
AP001972.1,-2.44157E-05
AL353997.2,-2.44182E-05
AC024337.2,-2.44206E-05
GRP,-2.44237E-05
AL032821.1,-2.44245E-05
NPR1,-2.4437E-05
IQCJ,-2.44375E-05
AL158832.1,-2.44464E-05
AC007375.3,-2.44651E-05
SMC2-AS1,-2.44754E-05
AC138625.1,-2.44768E-05
AL592146.2,-2.44773E-05
LINC02058,-2.44795E-05
RFPL2,-2.448E-05
AC091132.6,-2.44806E-05
IRF4,-2.44817E-05
CORT,-2.44883E-05
DNAJC17,-2.44913E-05
TMIGD2,-2.44967E-05
ICAM3,-2.45014E-05
AL353708.2,-2.45174E-05
ME2,-2.45247E-05
LMF1-AS1,-2.45309E-05
AC104036.1,-2.4553E-05
RNU1-19P,-2.45532E-05
LRRC56,-2.45537E-05
IFT20,-2.45544E-05
RNU6-1189P,-2.45563E-05
ASPM,-2.45595E-05
AL358335.2,-2.45649E-05
AC084759.2,-2.45678E-05
LINC02081,-2.45773E-05
AP001021.1,-2.45777E-05
UBE2T,-2.45812E-05
AC025165.1,-2.45814E-05
IQCJ-SCHIP1-AS1,-2.4586E-05
AC147651.1,-2.45938E-05
ODF3L2,-2.45948E-05
AL158835.2,-2.45998E-05
HAGLROS,-2.46009E-05
ATAD3B,-2.46026E-05
MEDAG,-2.4603E-05
U62631.1,-2.46053E-05
RBM27,-2.4606E-05
AC126177.2,-2.46099E-05
ZBTB48,-2.46157E-05
TONSL,-2.46231E-05
LINC00266-1:LINC00266-3,-2.46235E-05
PCSK6-AS1,-2.46466E-05
ZBP1,-2.46551E-05
C14orf180,-2.4661E-05
LINC01106,-2.46682E-05
BHMG1,-2.46714E-05
GRM4,-2.46721E-05
AC005912.2,-2.46742E-05
AC015819.3,-2.4686E-05
AL049548.1,-2.46895E-05
RPA2,-2.46914E-05
AC073912.1,-2.46949E-05
AC084125.1,-2.46972E-05
AL022316.1,-2.47021E-05
AC104365.3,-2.47053E-05
SPATA18,-2.47134E-05
NKX2-8,-2.47177E-05
AL512310.12,-2.47271E-05
LINC00603,-2.47383E-05
PTPN20,-2.47412E-05
AP000322.1:CU633980.2,-2.47414E-05
AC069503.2,-2.47433E-05
TMSB15A,-2.47461E-05
AC025040.1,-2.4748E-05
HYAL3,-2.47495E-05
B4GALT4,-2.47528E-05
COX7B:TCEANC2,-2.47532E-05
AC010186.3,-2.47562E-05
C1QL4,-2.47587E-05
OGFR-AS1,-2.47604E-05
AC105389.2,-2.47828E-05
AKTIP:C5orf17,-2.47836E-05
TSPAN18,-2.47875E-05
LINC00238,-2.47889E-05
CD19,-2.47917E-05
APOBEC3D,-2.47952E-05
SERINC4,-2.48018E-05
ZBTB42,-2.48055E-05
FAM237A,-2.48068E-05
MIR548XHG,-2.48077E-05
LINC02228,-2.48101E-05
AC060234.3,-2.48152E-05
AC009121.2,-2.48173E-05
AC008635.1,-2.48208E-05
RN7SL57P,-2.48223E-05
AL596442.2,-2.48241E-05
SMIM6,-2.48297E-05
LTB,-2.48378E-05
C10orf82,-2.48453E-05
PCDHGB7,-2.48548E-05
USP27X-AS1,-2.48736E-05
AC007431.2,-2.48841E-05
ZNF329,-2.489E-05
AC068418.1,-2.48988E-05
AC068533.4,-2.49052E-05
NOMO1,-2.49079E-05
CXCR2,-2.49198E-05
AL021937.4,-2.49263E-05
TNFAIP8L2,-2.49266E-05
LINC01598,-2.49271E-05
BOK,-2.4938E-05
AC099684.1,-2.49415E-05
AC068633.1,-2.49493E-05
AP000688.3,-2.49576E-05
TUBA3D,-2.49592E-05
ZNF223,-2.49595E-05
SLC27A5,-2.49621E-05
AC009014.1,-2.49706E-05
EXOC5,-2.4974E-05
SEL1L,-2.49753E-05
RHBG,-2.49822E-05
RN7SL350P,-2.49825E-05
AL390763.1,-2.49835E-05
CRYBG2,-2.49877E-05
PKP3,-2.49903E-05
LINC02105,-2.49921E-05
Z83844.2,-2.49925E-05
TTC30B,-2.49935E-05
WNT11,-2.49984E-05
AC005332.6,-2.50037E-05
MC5R,-2.50145E-05
AC123912.1,-2.5016E-05
AL118508.1,-2.50204E-05
AL121603.2,-2.50213E-05
LOX,-2.50265E-05
AL022329.2,-2.50278E-05
AC009134.1,-2.50279E-05
PITX3,-2.50311E-05
LINC02077,-2.50325E-05
AC073115.2,-2.50363E-05
LINC01850,-2.50397E-05
LINC00222,-2.50421E-05
AFAP1L1,-2.5044E-05
ALG13,-2.5045E-05
CHMP7,-2.50465E-05
FAM131C,-2.50499E-05
RUFY4,-2.50549E-05
SLC30A5,-2.50565E-05
LINC01324,-2.50567E-05
RN7SKP87,-2.50585E-05
AL590302.1,-2.50664E-05
IGKC,-2.5067E-05
AC005329.1,-2.50725E-05
CDK1,-2.50924E-05
TBC1D3P1-DHX40P1,-2.51002E-05
SGCG,-2.5106E-05
AC084116.3,-2.51142E-05
AC055860.1,-2.51175E-05
AC092718.4,-2.51186E-05
AL138762.1,-2.51244E-05
AGRP,-2.51255E-05
NXF3,-2.51362E-05
AC012174.1,-2.51368E-05
AC099509.1,-2.5141E-05
PRSS36,-2.51436E-05
SLC35B2,-2.51529E-05
AC097634.1,-2.51559E-05
SSSCA1-AS1,-2.51568E-05
CKMT2,-2.51577E-05
KIF12,-2.5158E-05
AP001893.3,-2.51646E-05
AC005884.1,-2.51671E-05
AP001599.1,-2.51693E-05
DRD5,-2.51728E-05
F9,-2.51784E-05
CPA5,-2.51797E-05
AC108515.1,-2.51822E-05
AL021395.1,-2.51849E-05
CD302,-2.51907E-05
DBNDD1,-2.51917E-05
AC124068.2,-2.51932E-05
AL359313.1,-2.52041E-05
AC005884.2,-2.52122E-05
OAZ3,-2.52131E-05
CHEK2,-2.52165E-05
SCN9A,-2.52214E-05
PIGW,-2.52221E-05
REN,-2.52234E-05
ATF7IP2,-2.5239E-05
SRGAP3-AS3,-2.52425E-05
AC237221.2,-2.52441E-05
RN7SL803P,-2.52492E-05
HLA-DQA2,-2.52498E-05
COL17A1,-2.52582E-05
LINC01205,-2.5278E-05
AC087235.1,-2.52799E-05
AC005154.4,-2.52837E-05
AC074033.2,-2.52847E-05
AC008554.1,-2.52851E-05
PEX5L-AS1,-2.52889E-05
TSSK6,-2.52963E-05
ZPLD1,-2.52992E-05
PHC3,-2.53001E-05
WDR76,-2.53057E-05
CD52,-2.53066E-05
CNTROB,-2.53096E-05
AC012588.1,-2.53134E-05
ZNF32-AS2,-2.53137E-05
TOR4A,-2.53232E-05
AC009227.1,-2.53277E-05
AC020934.1,-2.53308E-05
SZT2-AS1,-2.53311E-05
KIAA0895,-2.53335E-05
IGHD,-2.53401E-05
AC013400.1,-2.53436E-05
AC112484.5,-2.53563E-05
AC002386.1,-2.53596E-05
CCL17,-2.53624E-05
LINC01916,-2.53646E-05
AC000099.1,-2.53648E-05
DYTN,-2.53697E-05
FAHD1,-2.53739E-05
AL590302.2,-2.53781E-05
AC096636.1,-2.53832E-05
IKZF1,-2.53855E-05
CTCFL,-2.53933E-05
AC087636.1,-2.53952E-05
SIPA1,-2.53978E-05
AC104803.1,-2.5399E-05
MEFV,-2.53992E-05
AC005899.3,-2.53997E-05
KDM4D,-2.54051E-05
AC005606.2,-2.54061E-05
VPS51,-2.54083E-05
CASP8,-2.54114E-05
WDR53,-2.54114E-05
RAB35,-2.54152E-05
AL109976.1,-2.54221E-05
DCTN1-AS1,-2.54274E-05
SLC25A51,-2.54295E-05
AC073071.1,-2.54349E-05
LINC02176,-2.54393E-05
AL133343.1,-2.54399E-05
NCAM1-AS1,-2.54457E-05
NBPF14:NBPF9,-2.54485E-05
AP002761.2,-2.5449E-05
AC090109.1,-2.54534E-05
BPI,-2.54571E-05
ANKRD10-IT1,-2.54583E-05
AC006130.1,-2.54587E-05
LINC01763,-2.54623E-05
ZNF205,-2.54626E-05
DIP2B,-2.54639E-05
AL162464.1,-2.54659E-05
C1orf127,-2.5469E-05
ATP8B3,-2.54701E-05
AKAP2,-2.54703E-05
MLNR,-2.54887E-05
RECQL5,-2.54906E-05
PCM1,-2.54958E-05
TWNK,-2.54982E-05
AL512380.1,-2.54985E-05
SCRIB,-2.55074E-05
AL358075.1,-2.55152E-05
AC012038.1,-2.55202E-05
AC005954.2,-2.55229E-05
CYP4A22,-2.55277E-05
INCA1,-2.5529E-05
AP002336.1,-2.55318E-05
AADAC,-2.55336E-05
IFI27L1,-2.55355E-05
PLSCR3,-2.55362E-05
GOLGA8J:GOLGA8T,-2.55375E-05
GSTA1,-2.55398E-05
LINC02438,-2.55402E-05
MEOX2-AS1,-2.55458E-05
AC148477.1,-2.55466E-05
POLR2D,-2.55487E-05
AC011120.1,-2.55535E-05
PGLYRP2,-2.55646E-05
NPIPA3,-2.55658E-05
LINC01935,-2.55676E-05
AC093627.4,-2.55703E-05
ODF1,-2.55761E-05
RN7SKP80,-2.55766E-05
RNU6-1190P,-2.55823E-05
PCDHGA7,-2.55862E-05
CC2D1B,-2.55878E-05
EIF4EBP3,-2.55888E-05
EFCAB10,-2.55894E-05
AC017015.2,-2.55944E-05
FAM223A:FAM223B,-2.56076E-05
RHPN1-AS1,-2.56099E-05
AL731566.2,-2.56101E-05
RN7SL3,-2.56112E-05
AC091167.6,-2.56172E-05
OTOP1,-2.56189E-05
Z82173.1,-2.56337E-05
FOXL2,-2.56375E-05
FOXR1,-2.56377E-05
BSPRY,-2.56464E-05
C9,-2.56563E-05
AL390066.1,-2.56635E-05
AL390760.1,-2.56662E-05
AC034228.2,-2.56707E-05
AC074050.4,-2.56715E-05
CSF3,-2.56715E-05
ESM1,-2.5674E-05
ANPEP,-2.56755E-05
AC011465.1,-2.56777E-05
AC073869.5,-2.56853E-05
NOX3,-2.56921E-05
PEX12,-2.56954E-05
AC106895.2,-2.56964E-05
CCDC183-AS1,-2.56977E-05
AC011611.3,-2.56994E-05
NR1H4,-2.57039E-05
LINC02169,-2.57135E-05
AL355310.3,-2.57152E-05
HSD11B2,-2.57172E-05
RFPL1,-2.57196E-05
ARHGAP29,-2.57223E-05
MEPE,-2.57248E-05
AP001972.5,-2.57268E-05
AL162274.1,-2.57433E-05
AC093909.5,-2.57456E-05
AL133215.2,-2.57471E-05
AC087894.2,-2.575E-05
AC009303.4,-2.57521E-05
AC009812.1,-2.57521E-05
IL12A-AS1,-2.57565E-05
AL137784.2,-2.57671E-05
AC093673.2,-2.57706E-05
LINC01925,-2.57718E-05
LINC02032,-2.57807E-05
HNF1B,-2.57855E-05
PDCL2,-2.57859E-05
GJB1,-2.57883E-05
STUM,-2.57885E-05
BBX,-2.57926E-05
C7orf72,-2.57981E-05
KCTD21-AS1,-2.58057E-05
RN7SL452P,-2.58074E-05
KMT5C,-2.5809E-05
ELF3-AS1,-2.58208E-05
RNU6-195P,-2.58259E-05
NACA2,-2.58276E-05
UBE2D1,-2.58337E-05
AL354953.1,-2.58341E-05
FGF3,-2.5841E-05
EGFL8,-2.58428E-05
TNFRSF4,-2.58431E-05
AC008878.3,-2.58506E-05
AC010336.2,-2.58543E-05
HSPA1L,-2.58545E-05
NFXL1,-2.58575E-05
LINC01524,-2.58596E-05
MFSD11,-2.58626E-05
AL138930.1,-2.58638E-05
AC093690.1,-2.58648E-05
MYLK-AS1,-2.58694E-05
FAM180A,-2.58748E-05
SCUBE2,-2.58777E-05
TRIM8,-2.58825E-05
AC106858.1,-2.5883E-05
SLC39A6,-2.58835E-05
AL357078.1,-2.58949E-05
AL670729.1,-2.58968E-05
DMRTC1:DMRTC1B,-2.58994E-05
AL451074.6,-2.59016E-05
AC011503.2,-2.59117E-05
AC108721.1,-2.59138E-05
NPIPB3:NPIPB4,-2.59198E-05
AC110296.1,-2.59217E-05
AL121839.2,-2.59217E-05
AL020994.3,-2.59248E-05
HIVEP2,-2.59281E-05
SH3D21,-2.59336E-05
AC027601.3,-2.59344E-05
ELF4,-2.59432E-05
AP003555.1,-2.59436E-05
ESPL1,-2.59469E-05
ZBTB11,-2.59489E-05
GUCA1C,-2.59499E-05
TAT-AS1,-2.59509E-05
LINC01985,-2.59538E-05
PIP,-2.59631E-05
AC132872.3,-2.59694E-05
MFAP1,-2.59696E-05
KHDC1L,-2.59726E-05
AC010719.1,-2.59755E-05
IGHMBP2,-2.59759E-05
AC107214.2,-2.59761E-05
AC110769.2,-2.59779E-05
AC090358.1,-2.59814E-05
LINC00581,-2.59816E-05
KIF3C,-2.59821E-05
DDX19B,-2.59838E-05
AURKC,-2.59842E-05
AL390778.1,-2.599E-05
ANKRD61,-2.59981E-05
LINC01992,-2.60055E-05
ZKSCAN4,-2.6012E-05
CASP2,-2.60146E-05
AC092053.2,-2.60167E-05
AC005832.1,-2.60213E-05
LINC02432,-2.6027E-05
AL713851.1,-2.60285E-05
AC092119.3,-2.60298E-05
BX088651.4,-2.60322E-05
SLC5A9,-2.60325E-05
FUT5,-2.60329E-05
TXNDC12-AS1,-2.6033E-05
AC009283.1,-2.60382E-05
LINC01791,-2.60383E-05
KCNG4,-2.60417E-05
KRBA2,-2.60458E-05
KLHL13,-2.60512E-05
RNU6-659P,-2.60567E-05
ITSN2,-2.60594E-05
AC087362.2,-2.60634E-05
AL049796.1,-2.60635E-05
AC243830.2,-2.60651E-05
AC005329.2,-2.60704E-05
AC099508.2,-2.60708E-05
Z97653.2,-2.60822E-05
RNA5SP467,-2.60919E-05
OR2AK2,-2.60937E-05
AC011239.2,-2.60994E-05
AC092667.1,-2.61029E-05
RN7SKP125,-2.61083E-05
AC006480.2,-2.61083E-05
CCDC61,-2.61083E-05
AC103810.2:ARL17B,-2.61119E-05
AL355674.1,-2.61135E-05
FOXN4,-2.61146E-05
AC021945.1,-2.61266E-05
CYLD,-2.61337E-05
FAM177B,-2.6138E-05
AC023825.2,-2.614E-05
AP005436.2,-2.61437E-05
AC138207.2,-2.61499E-05
AC004702.1,-2.61529E-05
AP002439.1,-2.61616E-05
AC009044.1,-2.61619E-05
AC108488.2,-2.61639E-05
RHAG,-2.61683E-05
AC060766.6,-2.61693E-05
HABP2,-2.61724E-05
AC087565.1,-2.61774E-05
EPM2AIP1,-2.61787E-05
LINC01825,-2.6189E-05
MYO16-AS1,-2.61893E-05
LINC01090,-2.61924E-05
AC234917.1,-2.61943E-05
INHBE,-2.61943E-05
AC012339.1,-2.61959E-05
CD2,-2.61962E-05
AP000696.1,-2.6197E-05
AC105999.1,-2.6197E-05
TLX2,-2.61982E-05
OMA1,-2.62051E-05
AC246785.3,-2.62053E-05
ARL3,-2.62056E-05
DNAJC5G,-2.62117E-05
AL157996.1,-2.62235E-05
NMUR2,-2.62263E-05
AC026471.3,-2.62271E-05
AC055764.1,-2.6231E-05
AC004594.1,-2.6238E-05
FDXACB1,-2.62404E-05
AC092127.1,-2.62446E-05
RNF183,-2.62528E-05
WNT16,-2.62555E-05
RN7SL687P,-2.62564E-05
AL356258.1,-2.62594E-05
CARD10,-2.62724E-05
PCDHGC3,-2.62734E-05
GRXCR2,-2.62737E-05
DDX60L,-2.62842E-05
LRRC46,-2.62924E-05
AC007663.3,-2.6305E-05
C1orf74,-2.6307E-05
AC060234.1,-2.63142E-05
EDAR,-2.63235E-05
CR786580.1:LINC01410,-2.63292E-05
KCNK7,-2.63398E-05
HSD52,-2.63564E-05
KRT20,-2.63653E-05
NPAS4,-2.63709E-05
SSTR1,-2.63755E-05
RNA5SP465,-2.63783E-05
CYP26A1,-2.63856E-05
ATAD2,-2.63866E-05
AP003351.1,-2.63928E-05
GPR139,-2.64039E-05
TAB3,-2.641E-05
AD001527.1,-2.64116E-05
AC082651.3,-2.64123E-05
AC008763.3,-2.64159E-05
COL9A3,-2.64189E-05
ELMO1-AS1,-2.64236E-05
AC015845.2,-2.64243E-05
AL138902.1,-2.64252E-05
HHLA3,-2.64354E-05
BX539320.1,-2.64426E-05
AC011373.1,-2.64449E-05
AL121895.1,-2.6448E-05
AC144521.1,-2.64528E-05
PIK3CG,-2.6454E-05
AL360268.2,-2.64554E-05
AL354956.1,-2.64555E-05
AC005304.1,-2.64606E-05
PSKH1,-2.64624E-05
LINC02237,-2.64633E-05
AL139123.1,-2.64733E-05
ODF4,-2.64734E-05
AC078883.4,-2.64742E-05
AP001541.1,-2.64913E-05
PATE1,-2.6493E-05
ZSCAN26,-2.64955E-05
LMNTD2,-2.6499E-05
ENTPD8,-2.65081E-05
EN2,-2.65086E-05
AC114912.1,-2.65111E-05
AC012360.2,-2.65115E-05
CLPSL2,-2.65222E-05
LINC00670,-2.65242E-05
AL136084.2,-2.65308E-05
CLRN3,-2.65309E-05
AL354824.1,-2.65343E-05
AL109910.2,-2.65371E-05
GNMT,-2.65403E-05
PLCXD2,-2.65503E-05
TTLL8,-2.65512E-05
BX072566.1:POTED,-2.65698E-05
KCP,-2.65711E-05
AC009053.3:AC009060.1,-2.65712E-05
LINC01435,-2.65728E-05
AC108673.2,-2.65769E-05
AL662907.1,-2.65797E-05
AC115989.2,-2.66025E-05
AC106738.1,-2.66047E-05
C3orf84,-2.66134E-05
AC121154.1,-2.66221E-05
ZNF99,-2.66304E-05
XKR3,-2.66316E-05
MARS2,-2.66327E-05
NYNRIN,-2.66332E-05
AC242842.1,-2.66366E-05
CBSL,-2.66368E-05
AC011452.1,-2.66404E-05
IZUMO3,-2.6647E-05
AL022157.1,-2.66556E-05
AC060765.1,-2.66582E-05
AL138963.3,-2.66655E-05
AL157871.6,-2.66662E-05
AC005041.2,-2.667E-05
AC008040.1,-2.66705E-05
AL031432.1,-2.6679E-05
RNU6-705P,-2.66799E-05
AC109466.1,-2.66815E-05
AC020928.2,-2.6683E-05
AP006248.5,-2.66896E-05
SPIN2A,-2.66939E-05
MYZAP,-2.66999E-05
ZCRB1,-2.6707E-05
CRIP1,-2.67135E-05
AL138724.1,-2.67213E-05
IL21-AS1,-2.67245E-05
AL121832.3,-2.67268E-05
PSG7,-2.67308E-05
AC025524.2,-2.67333E-05
LINC02050,-2.67393E-05
SLAMF7,-2.67533E-05
LINC00854,-2.67536E-05
AL160035.1,-2.67696E-05
KLF8,-2.67719E-05
AC011603.3,-2.67794E-05
LINC00514,-2.67918E-05
RN7SL472P,-2.67943E-05
AC004870.3,-2.67988E-05
BX547991.1,-2.68102E-05
ATP2C2-AS1,-2.68108E-05
AL358333.3,-2.68182E-05
AC091808.1,-2.68223E-05
SAG,-2.68223E-05
AC136618.1:AC136624.2,-2.68227E-05
ENAM,-2.68252E-05
XKR8,-2.68259E-05
RHOXF1,-2.6828E-05
AC099778.1,-2.68432E-05
ENOX1-AS1,-2.68545E-05
BICDL2,-2.68557E-05
HIST2H2AB,-2.68582E-05
UXT-AS1,-2.68632E-05
MAT1A,-2.68657E-05
AL021154.1,-2.68747E-05
ANKRD62P1-PARP4P3,-2.68814E-05
AL512506.3,-2.68936E-05
GOLM1,-2.68969E-05
AC082651.4,-2.69161E-05
AVP,-2.69165E-05
CCL22,-2.69214E-05
PABPC1L2A,-2.69228E-05
DPEP2,-2.6924E-05
AC011595.1,-2.69295E-05
LGALS7:LGALS7B,-2.69336E-05
AC009163.2,-2.69376E-05
CLECL1,-2.69535E-05
XPNPEP1,-2.6955E-05
LINC01679,-2.69679E-05
FAM208B,-2.69738E-05
AC018647.2,-2.69814E-05
FNDC8,-2.69861E-05
AC078909.2,-2.69889E-05
AC008883.2,-2.69913E-05
AL442647.1,-2.69931E-05
FAM46D,-2.7001E-05
ERVW-1,-2.70016E-05
FAM237B,-2.70031E-05
PRR15L,-2.70061E-05
SPDYE16:SPDYE5,-2.70099E-05
AP003064.1,-2.70157E-05
FXYD2,-2.70171E-05
NUDT2,-2.70176E-05
UFD1,-2.70254E-05
CYP8B1,-2.70293E-05
FXYD4,-2.7031E-05
LINC01581,-2.70319E-05
ALOX5AP:LAMP3,-2.70326E-05
AL512625.1,-2.70333E-05
DDX19A,-2.70372E-05
RNU6-94P,-2.70383E-05
IQCF2,-2.70393E-05
CGB7,-2.7047E-05
AC090398.1,-2.70503E-05
SLC25A41,-2.70517E-05
AL080314.1,-2.70535E-05
AL513190.1,-2.70612E-05
AL117337.1,-2.70614E-05
AC013470.2,-2.70638E-05
LINC01181,-2.70684E-05
LINC01444,-2.70684E-05
NKG7,-2.70718E-05
PSG4,-2.70798E-05
HAUS8,-2.70803E-05
AC012508.1,-2.7085E-05
AC139768.1,-2.7087E-05
BFSP2,-2.7087E-05
HNF1A-AS1,-2.70887E-05
C1orf105,-2.70903E-05
RAB38,-2.70961E-05
PRLHR,-2.71015E-05
AL096799.1,-2.71057E-05
CKLF-CMTM1,-2.7109E-05
TLL2,-2.7109E-05
AC026748.1,-2.71209E-05
AC137630.1,-2.7123E-05
LINC00332,-2.71239E-05
USP37,-2.71289E-05
SDE2,-2.71299E-05
AC007029.1,-2.71366E-05
MCM8-AS1,-2.71369E-05
MYL1,-2.71382E-05
PSMD1,-2.71403E-05
GPC2,-2.7141E-05
AC134026.1,-2.71416E-05
AC020719.1,-2.71416E-05
AP002847.1,-2.7155E-05
AL133215.3,-2.71557E-05
CCDC42,-2.71569E-05
LINC00539,-2.71631E-05
RNF25,-2.71773E-05
AC005736.2,-2.71775E-05
AL161937.1,-2.71814E-05
AC067960.1,-2.71941E-05
ATXN7L2,-2.72017E-05
CELA3A,-2.72018E-05
KMT5A,-2.72024E-05
AC003070.2,-2.72077E-05
AL117379.1,-2.72077E-05
AC016229.1,-2.72101E-05
LINC00957,-2.72138E-05
SAMD7,-2.72196E-05
AC007920.1,-2.72211E-05
AC103724.4,-2.72271E-05
AC129507.1,-2.72307E-05
AC004908.2:LINC00115,-2.72357E-05
AC016885.2,-2.72377E-05
AC136616.2,-2.72388E-05
CCT8:FMO5,-2.72526E-05
CCDC166,-2.72533E-05
C5orf58,-2.7254E-05
AC027045.2,-2.72555E-05
UGT2B17,-2.72634E-05
THAP10,-2.72648E-05
AP001150.1,-2.72797E-05
PINK1-AS,-2.72806E-05
AL117372.1,-2.72846E-05
TNFRSF8,-2.72853E-05
AC245884.9,-2.7292E-05
AP001033.2,-2.72999E-05
AC130343.2,-2.73003E-05
CR936218.1,-2.73041E-05
RAB25,-2.73106E-05
AC005014.2,-2.73126E-05
AC127459.3,-2.73211E-05
AC233992.3,-2.73233E-05
CCDC13-AS1,-2.73359E-05
AL606469.1,-2.73433E-05
FLJ12825,-2.73445E-05
AL391863.2,-2.7348E-05
PHF13,-2.7349E-05
EEF1AKMT2,-2.73718E-05
LINC00519,-2.73733E-05
AL590683.1,-2.73755E-05
RN7SKP74,-2.73773E-05
LINC01801,-2.73802E-05
LRIG3,-2.73813E-05
SLC36A3,-2.73952E-05
AC105036.3,-2.7397E-05
KRTAP5-11,-2.73995E-05
AL139246.3,-2.74073E-05
AL163932.1,-2.74089E-05
SV2C,-2.74116E-05
PCSK6,-2.74153E-05
AC063980.1,-2.74247E-05
FLJ38576,-2.74271E-05
SPDYE2:SPDYE2B,-2.74296E-05
KBTBD7,-2.74306E-05
AL365181.4,-2.74522E-05
ACSM2A,-2.74567E-05
RAE1,-2.74594E-05
AL512356.3,-2.74619E-05
AL138999.1,-2.74698E-05
ANKRD60,-2.74727E-05
AP002989.1,-2.74734E-05
RNU11-6P,-2.74743E-05
